source_file,date_time_original,model
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_5988.JPG,2024:09:09 12:05:21,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_121647_ds_ef1_typical_1.JPG,2024:09:09 12:05:21,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_5991.JPG,2024:09:09 12:11:27,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_121657_ds_ef1_typical_2.JPG,2024:09:09 12:11:27,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_5997.JPG,2024:09:09 13:07:31,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_134801_us_ef1_typical_1.JPG,2024:09:09 13:07:31,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_5999.JPG,2024:09:09 13:41:26,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_134803_us_ef1_typical_2.JPG,2024:09:09 13:41:26,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6005.JPG,2024:09:09 14:24:39,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_143944_road.JPG,2024:09:09 14:24:39,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6006.JPG,2024:09:09 14:24:52,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144122_upstream.JPG,2024:09:09 14:24:52,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6007.JPG,2024:09:09 14:25:00,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144156_downstream.JPG,2024:09:09 14:25:00,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6008.JPG,2024:09:09 14:25:24,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144129_inlet.JPG,2024:09:09 14:25:24,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6010.JPG,2024:09:09 14:25:53,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144112_barrel.JPG,2024:09:09 14:25:53,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6013.JPG,2024:09:09 14:28:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144312_velocity.JPG,2024:09:09 14:28:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6014.JPG,2024:09:09 14:28:27,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144149_outlet.JPG,2024:09:09 14:28:27,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/IMG_6018.JPG,2024:09:09 14:42:32,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125179/20240909_144239_revegetation.JPG,2024:09:09 14:42:32,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6034.JPG,2024:09:10 11:11:53,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_111549_ds_ef1_typical_1.JPG,2024:09:10 11:11:53,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6035.JPG,2024:09:10 11:11:59,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_111553_ds_ef1_typical_2.JPG,2024:09:10 11:11:59,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6040.JPG,2024:09:10 11:43:19,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_123740_us_ef1_typical_1.JPG,2024:09:10 11:43:19,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6043.JPG,2024:09:10 12:28:48,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_123747_us_ef1_typical_2.JPG,2024:09:10 12:28:48,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6063.JPG,2024:09:10 15:34:35,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155305_road.JPG,2024:09:10 15:34:35,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154216_road.JPG,2024:09:10 15:34:35,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6064.JPG,2024:09:10 15:37:44,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155315_upstream.JPG,2024:09:10 15:37:44,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154230_upstream.JPG,2024:09:10 15:37:44,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6065.JPG,2024:09:10 15:37:52,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154301_downstream.JPG,2024:09:10 15:37:52,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155329_downstream.JPG,2024:09:10 15:37:52,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6066.JPG,2024:09:10 15:38:11,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155320_inlet.JPG,2024:09:10 15:38:11,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154237_inlet.JPG,2024:09:10 15:38:11,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6067.JPG,2024:09:10 15:38:23,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154225_barrel.JPG,2024:09:10 15:38:23,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155312_barrel.JPG,2024:09:10 15:38:23,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6068.JPG,2024:09:10 15:39:00,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154255_outlet.JPG,2024:09:10 15:39:00,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155326_outlet.JPG,2024:09:10 15:39:00,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6069.JPG,2024:09:10 15:39:49,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155458_velocity.JPG,2024:09:10 15:39:49,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6070.JPG,2024:09:10 15:40:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154323_dsfromunderbridge.JPG,2024:09:10 15:40:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155514_dsfromunderbridge.JPG,2024:09:10 15:40:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6071.JPG,2024:09:10 15:41:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_154347_usfromunderbridge.JPG,2024:09:10 15:41:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155528_usfromunderbridge.JPG,2024:09:10 15:41:06,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6072.JPG,2024:09:10 15:53:53,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155402_stability.JPG,2024:09:10 15:53:53,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/IMG_6073.JPG,2024:09:10 15:54:20,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125231/20240910_155426_revegetation.JPG,2024:09:10 15:54:20,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6084.JPG,2024:09:11 10:05:49,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_112457_ds_ef1_typical_1.JPG,2024:09:11 10:05:49,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6085.JPG,2024:09:11 10:05:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_112500_ds_ef1_typical_2.JPG,2024:09:11 10:05:54,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6087.JPG,2024:09:11 11:20:57,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_112512_ds_ef2_typical_1.JPG,2024:09:11 11:20:57,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6089.JPG,2024:09:11 11:24:38,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_112515_ds_ef2_typical_2.JPG,2024:09:11 11:24:38,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6098.JPG,2024:09:11 13:07:55,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_143803_us_ef1_typical_1.JPG,2024:09:11 13:07:55,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6100.JPG,2024:09:11 13:53:21,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_143805_us_ef1_typical_2.JPG,2024:09:11 13:53:21,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6102.JPG,2024:09:11 14:02:21,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_143406_us_ef2_typical_1.JPG,2024:09:11 14:02:21,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/IMG_6104.JPG,2024:09:11 14:31:28,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/125261/20240911_143408_us_ef2_typical_2.JPG,2024:09:11 14:31:28,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_6132.JPG,2024:09:12 10:47:05,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240912_104931_ds_ef1_typical_1.JPG,2024:09:12 10:47:05,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_6133.JPG,2024:09:12 10:47:11,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240912_104934_ds_ef1_typical_2.JPG,2024:09:12 10:47:11,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_6135.JPG,2024:09:12 11:01:38,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240912_110414_ds_ef2_typical_1.JPG,2024:09:12 11:01:38,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_6136.JPG,2024:09:12 11:01:48,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240912_110416_ds_ef2_typical_2.JPG,2024:09:12 11:01:48,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_6144.JPG,2024:09:12 13:42:25,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240912_142822_us_ef1_typical_1.JPG,2024:09:12 13:42:25,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/IMG_6147.JPG,2024:09:12 14:28:10,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-073-sern-peace-fish-passage/data/photos/sorted/198692/20240912_142825_us_ef1_typical_2.JPG,2024:09:12 14:28:10,iPhone 13 Pro Max
